,Province_State,Country_Region,date,Lat,Long_,Confirmed,Deaths,Recovered
22,Louisiana,US,2020-09-18,31.1695,-91.8678,160283,5342,145570.0
23,Maine,US,2020-09-18,44.6939,-69.3819,5002,138,4335.0
24,Maryland,US,2020-09-18,39.0639,-76.8021,119062,3869,7351.0
25,Massachusetts,US,2020-09-18,42.2302,-71.5301,126582,9269,109397.0
26,Michigan,US,2020-09-18,43.3266,-84.5361,127500,6954,85513.0
27,Minnesota,US,2020-09-18,45.6945,-93.9002,87807,2002,80221.0
28,Mississippi,US,2020-09-18,32.7416,-89.6787,92432,2792,78971.0
29,Missouri,US,2020-09-18,38.4561,-92.2884,114111,1839,
30,Montana,US,2020-09-18,46.9219,-110.4544,9871,146,7500.0
31,Nebraska,US,2020-09-18,41.1254,-98.2681,40387,442,30254.0
32,Nevada,US,2020-09-18,38.3135,-117.0554,75096,1524,2012.0
33,New Hampshire,US,2020-09-18,43.4525,-71.5639,7861,438,7117.0
34,New Jersey,US,2020-09-18,40.2989,-74.521,203302,16061,34572.0
35,New Mexico,US,2020-09-18,34.8405,-106.2485,27350,841,15106.0
36,New York,US,2020-09-18,42.1657,-74.9481,450753,33085,76036.0
37,North Carolina,US,2020-09-18,35.6301,-79.8064,190973,3207,167257.0
38,North Dakota,US,2020-09-18,47.5289,-99.784,17230,184,14060.0
39,Northern Mariana Islands,US,2020-09-18,15.0979,145.6739,62,2,29.0
40,Ohio,US,2020-09-18,40.3888,-82.7649,142596,4227,120858.0
41,Oklahoma,US,2020-09-18,35.5653,-96.9289,74567,939,63135.0
42,Oregon,US,2020-09-18,44.572,-122.0709,30342,521,5376.0
43,Pennsylvania,US,2020-09-18,40.5908,-77.2098,153522,7921,121920.0
44,Puerto Rico,US,2020-09-18,18.2208,-66.5901,39684,599,
45,Rhode Island,US,2020-09-18,41.6809,-71.5118,23620,1107,2244.0
46,South Carolina,US,2020-09-18,33.8569,-80.945,136318,3177,51431.0
47,South Dakota,US,2020-09-18,44.2998,-99.4388,18075,195,15068.0
48,Tennessee,US,2020-09-18,35.7478,-86.6923,180497,2196,163181.0
49,Texas,US,2020-09-18,31.0545,-97.5635,709198,15232,600662.0
50,Utah,US,2020-09-18,40.15,-111.8624,61775,437,50492.0
51,Vermont,US,2020-09-18,44.0459,-72.7107,1706,58,1536.0
52,Virgin Islands,US,2020-09-18,18.3358,-64.8963,1257,19,1174.0
53,Virginia,US,2020-09-18,37.7693,-78.17,138702,2949,16762.0
54,Washington,US,2020-09-18,47.4009,-121.4905,83239,2021,
55,West Virginia,US,2020-09-18,38.4912,-80.9545,13685,300,10011.0
56,Wisconsin,US,2020-09-18,44.2685,-89.6165,97279,1238,83184.0
57,Wyoming,US,2020-09-18,42.756,-107.3025,4747,49,4044.0
0,Alabama,US,2020-09-19,32.3182,-86.9023,143578,2437,61232.0
1,Alaska,US,2020-09-19,61.3707,-152.4044,6776,45,2438.0
2,American Samoa,US,2020-09-19,-14.271,-170.132,0,0,
3,Arizona,US,2020-09-19,33.7298,-111.4312,213551,5467,33668.0
4,Arkansas,US,2020-09-19,34.9697,-92.3731,75160,1181,66003.0
5,California,US,2020-09-19,36.1162,-119.6816,785648,15018,
6,Colorado,US,2020-09-19,39.0598,-105.3111,64356,2013,6254.0
7,Connecticut,US,2020-09-19,41.5978,-72.7554,55527,4492,9204.0
8,Delaware,US,2020-09-19,39.3185,-75.5071,19449,635,10257.0
9,Diamond Princess,US,2020-09-19,,,49,0,
10,District of Columbia,US,2020-09-19,38.8974,-77.0268,14902,619,11823.0
11,Florida,US,2020-09-19,27.7663,-81.6868,681233,13287,
12,Georgia,US,2020-09-19,33.0406,-83.6431,305021,6599,
13,Grand Princess,US,2020-09-19,,,103,3,
14,Guam,US,2020-09-19,13.4443,144.7937,2074,31,1450.0
15,Hawaii,US,2020-09-19,21.0943,-157.4983,11326,120,4394.0
16,Idaho,US,2020-09-19,44.2405,-114.4788,37247,441,19915.0
17,Illinois,US,2020-09-19,40.3495,-88.9861,275041,8672,
18,Indiana,US,2020-09-19,39.8494,-86.2583,110759,3481,86260.0
19,Iowa,US,2020-09-19,42.0115,-93.2105,79804,1265,57269.0
20,Kansas,US,2020-09-19,38.5266,-96.7265,52428,596,1950.0
21,Kentucky,US,2020-09-19,37.6681,-84.6701,61106,1108,11237.0
22,Louisiana,US,2020-09-19,31.1695,-91.8678,160283,5342,145570.0
23,Maine,US,2020-09-19,44.6939,-69.3819,5034,139,4346.0
24,Maryland,US,2020-09-19,39.0639,-76.8021,119744,3876,7374.0
25,Massachusetts,US,2020-09-19,42.2302,-71.5301,127181,9295,109397.0
26,Michigan,US,2020-09-19,43.3266,-84.5361,128087,6969,90216.0
27,Minnesota,US,2020-09-19,45.6945,-93.9002,88721,2015,80407.0
28,Mississippi,US,2020-09-19,32.7416,-89.6787,93087,2809,78971.0
29,Missouri,US,2020-09-19,38.4561,-92.2884,115587,1854,
30,Montana,US,2020-09-19,46.9219,-110.4544,10163,156,7553.0
31,Nebraska,US,2020-09-19,41.1254,-98.2681,40797,442,30509.0
32,Nevada,US,2020-09-19,38.3135,-117.0554,75419,1528,2012.0
33,New Hampshire,US,2020-09-19,43.4525,-71.5639,7920,438,7164.0
34,New Jersey,US,2020-09-19,40.2989,-74.521,203798,16064,34601.0
35,New Mexico,US,2020-09-19,34.8405,-106.2485,27512,847,15256.0
36,New York,US,2020-09-19,42.1657,-74.9481,451655,33081,76101.0
37,North Carolina,US,2020-09-19,35.6301,-79.8064,192247,3235,167257.0
38,North Dakota,US,2020-09-19,47.5289,-99.784,17607,192,14319.0
39,Northern Mariana Islands,US,2020-09-19,15.0979,145.6739,68,2,29.0
40,Ohio,US,2020-09-19,40.3888,-82.7649,143547,4234,121911.0
41,Oklahoma,US,2020-09-19,35.5653,-96.9289,75804,943,63960.0
42,Oregon,US,2020-09-19,44.572,-122.0709,30599,525,5391.0
43,Pennsylvania,US,2020-09-19,40.5908,-77.2098,154236,7940,122872.0
44,Puerto Rico,US,2020-09-19,18.2208,-66.5901,40993,605,
45,Rhode Island,US,2020-09-19,41.6809,-71.5118,23620,1111,2244.0
46,South Carolina,US,2020-09-19,33.8569,-80.945,137240,3188,51431.0
47,South Dakota,US,2020-09-19,44.2998,-99.4388,18444,200,15298.0
48,Tennessee,US,2020-09-19,35.7478,-86.6923,181439,2216,164982.0
49,Texas,US,2020-09-19,31.0545,-97.5635,712051,15323,605522.0
50,Utah,US,2020-09-19,40.15,-111.8624,62852,440,50957.0
51,Vermont,US,2020-09-19,44.0459,-72.7107,1710,58,1541.0
52,Virgin Islands,US,2020-09-19,18.3358,-64.8963,1257,19,1174.0
53,Virginia,US,2020-09-19,37.7693,-78.17,139655,2990,16848.0
54,Washington,US,2020-09-19,47.4009,-121.4905,83622,2026,
55,West Virginia,US,2020-09-19,38.4912,-80.9545,13889,311,10155.0
56,Wisconsin,US,2020-09-19,44.2685,-89.6165,99562,1241,84632.0
57,Wyoming,US,2020-09-19,42.756,-107.3025,4781,49,4092.0
0,Alabama,US,2021-02-23,32.3182,-86.9023,488973,9660,275245.0
1,Alaska,US,2021-02-23,61.3707,-152.4044,57808,290,
2,American Samoa,US,2021-02-23,-14.271,-170.132,0,0,
3,Arizona,US,2021-02-23,33.7298,-111.4312,810658,15650,
4,Arkansas,US,2021-02-23,34.9697,-92.3731,316593,5377,306382.0
5,California,US,2021-02-23,36.1162,-119.6816,3543340,49888,
6,Colorado,US,2021-02-23,39.0598,-105.3111,422390,5907,
7,Connecticut,US,2021-02-23,41.5978,-72.7554,276691,7572,
8,Delaware,US,2021-02-23,39.3185,-75.5071,85228,1379,
9,Diamond Princess,US,2021-02-23,,,49,0,
10,District of Columbia,US,2021-02-23,38.8974,-77.0268,39844,998,28532.0
11,Florida,US,2021-02-23,27.7663,-81.6868,1878533,30213,
12,Georgia,US,2021-02-23,33.0406,-83.6431,990821,16927,
13,Grand Princess,US,2021-02-23,,,103,3,
14,Guam,US,2021-02-23,13.4443,144.7937,7727,130,7555.0
15,Hawaii,US,2021-02-23,21.0943,-157.4983,28044,431,
16,Idaho,US,2021-02-23,44.2405,-114.4788,169866,1840,92573.0
17,Illinois,US,2021-02-23,40.3495,-88.9861,1177241,22528,
18,Indiana,US,2021-02-23,39.8494,-86.2583,657037,12450,
19,Iowa,US,2021-02-23,42.0115,-93.2105,333964,5400,310864.0
20,Kansas,US,2021-02-23,38.5266,-96.7265,294091,4602,
21,Kentucky,US,2021-02-23,37.6681,-84.6701,399013,4476,47067.0
22,Louisiana,US,2021-02-23,31.1695,-91.8678,426048,9503,396834.0
23,Maine,US,2021-02-23,44.6939,-69.3819,43736,660,12772.0
24,Maryland,US,2021-02-23,39.0639,-76.8021,377628,7762,9606.0
25,Massachusetts,US,2021-02-23,42.2302,-71.5301,571783,15883,477796.0
26,Michigan,US,2021-02-23,43.3266,-84.5361,639712,16380,529080.0
27,Minnesota,US,2021-02-23,45.6945,-93.9002,480091,6502,467147.0
28,Mississippi,US,2021-02-23,32.7416,-89.6787,291222,6577,273437.0
29,Missouri,US,2021-02-23,38.4561,-92.2884,559438,8206,
30,Montana,US,2021-02-23,46.9219,-110.4544,99040,1346,95772.0
31,Nebraska,US,2021-02-23,41.1254,-98.2681,199402,2050,142336.0
32,Nevada,US,2021-02-23,38.3135,-117.0554,291543,4903,
33,New Hampshire,US,2021-02-23,43.4525,-71.5639,73923,1155,70040.0
34,New Jersey,US,2021-02-23,40.2989,-74.521,772267,22978,
35,New Mexico,US,2021-02-23,34.8405,-106.2485,183335,3644,135608.0
36,New York,US,2021-02-23,42.1657,-74.9481,1604892,47037,
37,North Carolina,US,2021-02-23,35.6301,-79.8064,846284,10965,
38,North Dakota,US,2021-02-23,47.5289,-99.784,99416,1469,97286.0
39,Northern Mariana Islands,US,2021-02-23,15.0979,145.6739,143,2,29.0
40,Ohio,US,2021-02-23,40.3888,-82.7649,958153,18225,894113.0
41,Oklahoma,US,2021-02-23,35.5653,-96.9289,420212,4227,401945.0
42,Oregon,US,2021-02-23,44.572,-122.0709,153645,2162,
43,Pennsylvania,US,2021-02-23,40.5908,-77.2098,920385,23677,816884.0
44,Puerto Rico,US,2021-02-23,18.2208,-66.5901,99476,1986,89469.0
45,Rhode Island,US,2021-02-23,41.6809,-71.5118,124262,2495,
46,South Carolina,US,2021-02-23,33.8569,-80.945,506912,8357,230793.0
47,South Dakota,US,2021-02-23,44.2998,-99.4388,111546,1863,107745.0
48,Tennessee,US,2021-02-23,35.7478,-86.6923,767315,11198,738731.0
49,Texas,US,2021-02-23,31.0545,-97.5635,2617096,42521,2353741.0
50,Utah,US,2021-02-23,40.15,-111.8624,367789,1865,346157.0
51,Vermont,US,2021-02-23,44.0459,-72.7107,14691,199,11907.0
52,Virgin Islands,US,2021-02-23,18.3358,-64.8963,2589,25,2483.0
53,Virginia,US,2021-02-23,37.7693,-78.17,567039,7658,
54,Washington,US,2021-02-23,47.4009,-121.4905,335693,4881,
55,West Virginia,US,2021-02-23,38.4912,-80.9545,130139,2274,119337.0
56,Wisconsin,US,2021-02-23,44.2685,-89.6165,613419,6910,545562.0
57,Wyoming,US,2021-02-23,42.756,-107.3025,53944,671,52668.0
0,Alabama,US,2021-02-22,32.3182,-86.9023,487520,9592,275245.0
1,Alaska,US,2021-02-22,61.3707,-152.4044,57751,290,
2,American Samoa,US,2021-02-22,-14.271,-170.132,0,0,
3,Arizona,US,2021-02-22,33.7298,-111.4312,809474,15502,114855.0
4,Arkansas,US,2021-02-22,34.9697,-92.3731,315759,5363,305470.0
5,California,US,2021-02-22,36.1162,-119.6816,3536946,49541,
6,Colorado,US,2021-02-22,39.0598,-105.3111,421294,5893,22364.0
7,Connecticut,US,2021-02-22,41.5978,-72.7554,275334,7562,
8,Delaware,US,2021-02-22,39.3185,-75.5071,85090,1368,
9,Diamond Princess,US,2021-02-22,,,49,0,
10,District of Columbia,US,2021-02-22,38.8974,-77.0268,39755,995,28457.0
11,Florida,US,2021-02-22,27.7663,-81.6868,1872923,30065,
12,Georgia,US,2021-02-22,33.0406,-83.6431,987041,16835,
13,Grand Princess,US,2021-02-22,,,103,3,
14,Guam,US,2021-02-22,13.4443,144.7937,7727,130,7544.0
15,Hawaii,US,2021-02-22,21.0943,-157.4983,28002,431,
16,Idaho,US,2021-02-22,44.2405,-114.4788,169584,1826,91926.0
17,Illinois,US,2021-02-22,40.3495,-88.9861,1175568,22506,
18,Indiana,US,2021-02-22,39.8494,-86.2583,656358,12407,428623.0
19,Iowa,US,2021-02-22,42.0115,-93.2105,333080,5374,309539.0
20,Kansas,US,2021-02-22,38.5266,-96.7265,294080,4602,6235.0
21,Kentucky,US,2021-02-22,37.6681,-84.6701,397526,4460,46779.0
22,Louisiana,US,2021-02-22,31.1695,-91.8678,424644,9477,396834.0
23,Maine,US,2021-02-22,44.6939,-69.3819,43594,658,12766.0
24,Maryland,US,2021-02-22,39.0639,-76.8021,376966,7732,9606.0
25,Massachusetts,US,2021-02-22,42.2302,-71.5301,570546,15853,477796.0
26,Michigan,US,2021-02-22,43.3266,-84.5361,637928,16343,529080.0
27,Minnesota,US,2021-02-22,45.6945,-93.9002,479591,6501,466311.0
28,Mississippi,US,2021-02-22,32.7416,-89.6787,290874,6553,264456.0
29,Missouri,US,2021-02-22,38.4561,-92.2884,558218,8062,
30,Montana,US,2021-02-22,46.9219,-110.4544,98810,1341,95299.0
31,Nebraska,US,2021-02-22,41.1254,-98.2681,199045,2047,142336.0
32,Nevada,US,2021-02-22,38.3135,-117.0554,291145,4882,
33,New Hampshire,US,2021-02-22,43.4525,-71.5639,73665,1154,69628.0
34,New Jersey,US,2021-02-22,40.2989,-74.521,769109,22874,74109.0
